source_id,ra,dec,parallax,phot_g_mean_mag,phot_bp_mean_mag,phot_rp_mean_mag
4057533841656663296,266.1460694750465,-28.872475784304743,0.585292981373558,16.828186,17.669104,15.9283495
4057538965563966976,266.14619893904137,-28.750861490970752,1.4269490256326114,15.350338,15.906383,14.643337
4057532364187837312,266.14622079666236,-28.927456167134668,0.8090025083920026,13.233058,14.2727995,12.222999
4057102833098178432,266.1462586759345,-29.198660854318273,0.4494937314589231,16.15054,18.25741,14.808086
4057558997287481088,266.1462651767082,-28.57154398819338,1.818051098901727,19.094769,20.425478,17.745708
4057532368482350080,266.14634253397446,-28.926759166786805,0.9194147870881433,17.542051,17.721739,15.977168
4057101596147446528,266.14634260453164,-29.255010363440388,0.40634455260470376,15.38854,16.104542,14.551195
4057558992986842752,266.1465665097485,-28.563085791001914,0.4784113954018055,17.343584,18.33384,16.375437
4057532192389118080,266.14657678018386,-28.94771832927095,0.8868427553142338,18.199665,19.172699,17.046461
4057533845958589952,266.1466142935601,-28.862203049270814,0.4411464936384019,15.262568,16.057629,14.368303
4057540614827094656,266.1466162318617,-28.678574193491357,0.42744927477248673,16.485512,17.860212,15.342813
4057109533247580800,266.14664307031575,-29.026558340560527,0.9277728045197389,16.508375,17.253365,15.647049
4057532364187837568,266.1467168076149,-28.92953420632797,0.729685130528871,16.503096,17.266024,15.618716
4057539652754411904,266.1467938420892,-28.711121282551215,0.7340129156800119,17.53607,18.424814,16.6442
4057565280831163008,266.1470837761972,-28.427982945415653,0.7862454601903679,15.593076,16.347603,14.728381
4057485226927580032,266.147364920918,-28.978445915940494,1.940950101705021,18.77213,19.835903,17.699268
4057560646555869568,266.1474092309586,-28.482956162957137,0.7666356346799359,15.714639,16.48231,14.851477
4057101596147459584,266.14746675687246,-29.250711431485275,0.7814588142151846,16.142574,16.830812,15.333567
4057559370944280192,266.14749695462854,-28.558980328693863,1.6079379282493833,19.41737,20.991201,18.38324
4057083458504950144,266.1475236727914,-29.34067124989963,0.9642251273634173,15.271004,15.876034,14.516365
4057101359928672384,266.1475407591569,-29.266684845007596,1.2119564103484959,14.667449,15.120412,14.044217
4057108193217678464,266.14777450807,-29.076434918810627,0.6230990975130098,15.763791,16.489422,14.924938
4057535735744212096,266.1477981264382,-28.811985671639757,1.2592333054595042,14.258936,14.688692,13.654676
4057101394288415616,266.14787768118566,-29.256553217618492,1.0961672594026273,17.022455,17.785288,16.14284
4057560646555868928,266.1480176026552,-28.484813978487587,0.6208230604345558,15.010883,15.664697,14.217744
4057108575473810944,266.14805853963765,-29.06414025296512,0.5037268787022509,15.517567,16.187923,14.708528
4057101389988996864,266.1481820690818,-29.26278396556765,0.3841462305311958,15.79035,16.666393,14.860384
4057559443957305856,266.14818252612423,-28.546631305462792,0.7432352504088293,17.137756,17.551252,15.796429
4057533051382665856,266.14822394599713,-28.883358307848418,1.0578388172279503,15.425172,15.970738,14.686656
4057565349538637696,266.1482969920576,-28.423117984820678,0.4928409534883614,17.222548,18.131813,16.28606
4057560436095970304,266.14831692345206,-28.488841762626734,0.3734243493742993,16.767458,17.787794,15.765571
4057539579733206400,266.14836988518374,-28.725905025024165,0.7650547709235918,15.237005,15.95906,14.393825
4057559439673923712,266.1483789586994,-28.551584536960345,1.1204363902263665,14.524478,15.011598,13.866921
4057108197516681344,266.1485586727392,-29.081613573844425,0.70518586092969,15.18962,15.909219,14.353106
4057560337317288320,266.1485980358679,-28.512221705116115,0.6448800733850707,12.288658,12.641457,11.751879
4057565285119633152,266.14863052420435,-28.42853385849773,0.6589858849229718,13.435946,14.095914,12.633085
4057562119723167360,266.1486979054695,-28.47636095591865,0.8923568979210357,17.539251,18.40634,16.628273
4057558997287481984,266.148727287881,-28.567392620250203,0.5854355769311256,17.659641,18.62296,16.67569
4057533090036881536,266.1487451870184,-28.877563298291594,1.4261718912296357,19.015419,20.15454,17.821661
4057107780900704896,266.14885525479303,-29.119583848311088,0.9545659190411919,17.553007,18.416174,16.646544
4057560440389746048,266.14889367045856,-28.49437672522187,1.0383391048280386,18.563446,19.526806,17.576046
4057558584970275968,266.1491197911791,-28.614388783423383,0.38907187993924663,16.2822,17.083061,15.393722
4057485153907253248,266.14915537417227,-28.98012054233852,0.79806627674509,12.432119,13.363008,11.48104
4057539584028421632,266.14937329896514,-28.724818106256773,0.6179246300715321,17.428946,18.513288,16.31172
4057565182040415232,266.149414362006,-28.43768790437527,0.7069137518714349,13.239106,13.737538,12.559481
4057107987059234304,266.14960385499415,-29.084044321442214,0.603398527221245,14.755374,15.346437,14.004655
4057102081483199104,266.1496106362092,-29.215169298764653,0.7189428581137013,16.484093,17.195242,15.651653
4057562227102911616,266.1497331973287,-28.45401166767131,0.8810616006056403,15.305617,15.930889,14.538591
4057559439663462656,266.14981172298707,-28.551262573668794,0.6849341644862282,14.151427,14.791629,13.36949
4057558756762513920,266.1498437233269,-28.585114080941374,1.2297900804061401,17.891266,18.720863,16.887299
4057083252346517504,266.14986893542164,-29.346587136830124,0.4713082216116755,15.6132,16.320894,14.780791
4057532364187828096,266.1499206481407,-28.933457580138665,0.6297346248858818,15.799465,16.487404,14.985029
4057538789459126016,266.14996034063245,-28.78388295916683,0.7005417528462956,14.652735,15.322465,13.8477335
4057533949030354688,266.14999657859056,-28.84930168031778,1.7910832683386042,18.82168,20.137827,17.625769
4057559375244606336,266.1499992871163,-28.55452344836528,2.600726003528463,11.505152,12.078692,10.779612
4057565353839111936,266.150028081486,-28.417182770445187,0.4003518254854391,17.170322,18.245821,16.153372
4057565182033679872,266.15009165670006,-28.436996861684534,0.6730490547555137,16.724438,17.1772,15.721737
4057546833939752448,266.1501029549264,-28.619360763764668,0.663688754999421,16.938692,17.876793,15.966444
4057089402739698304,266.150173765273,-29.317102426351383,1.0206410163122952,18.200052,19.22889,17.2356
4057558786828378368,266.1502202428815,-28.57944811981687,0.9950149999679557,17.829634,18.75787,16.88083
4057109434467279616,266.1502606463295,-29.036494130141126,2.91058801424827,16.56364,17.725595,15.140971
4057560436096121600,266.15028748419974,-28.488686562750292,0.6525623073851285,17.810406,18.897213,16.794827
4057532609000525440,266.15035117711176,-28.909254059276098,1.3714469452048432,18.88778,19.958315,17.80193
4057559478323825024,266.15046308439094,-28.533493948402413,0.42941770967428716,16.360924,17.523558,15.28648
4057107952699456000,266.1506780862321,-29.097208580439162,1.2158827849698628,17.627747,18.629383,16.66988
4057102077183890048,266.1506994398082,-29.21694844888854,1.0831681705793295,14.773554,15.216698,14.155194
4057538892538366720,266.15081843911463,-28.76823883286556,0.9318606026069229,17.969036,19.134888,16.922411
4057558791129046912,266.15086440150776,-28.582102090364053,0.5276329004768184,13.427849,14.530987,12.393208
4057107883979951104,266.15087636819277,-29.10821370658097,0.3297214396660126,16.137985,18.284002,14.781618
4057546829639355136,266.1509486736299,-28.617002844349447,0.6145348044883046,17.537165,18.460848,16.589817
4057107987059234432,266.1511594868337,-29.084904193147235,0.3553479071777025,15.3521385,16.35398,14.34628
4057560406030003200,266.15138576583104,-28.500939224532047,3.5219451093274596,19.473082,21.082653,18.218237
4057532295468342016,266.1514993321897,-28.93968044588102,0.6959773230509151,16.918829,17.790956,15.99677
4057540546107614336,266.1516050242078,-28.690650608881356,4.7199479509540865,13.059722,13.564421,12.368329
4057101978403972352,266.1516127271778,-29.241610504108568,0.9939707471531753,15.570719,16.122923,14.840367
4057562227102913152,266.15161817623203,-28.44609026018391,0.6147537389863664,15.525129,16.426197,14.58715
4057540644885195776,266.15165818719623,-28.66900974048173,0.6715517518142214,16.30675,17.126554,15.4151
4057540610525445504,266.15166266421625,-28.675092027039312,0.884419859647791,18.251934,19.256329,17.279669
4057540438726712192,266.1517134020001,-28.697519945148482,0.4902633420960355,15.998741,17.457422,14.83
4057109842485287808,266.1517766943312,-28.995024731124648,0.5139402182059374,14.647858,15.423,13.754033
4057533055684600960,266.15185553033155,-28.88754155860202,0.614653786062389,17.285387,18.19181,16.367277
4057532402849566080,266.15193679261284,-28.916828998137735,1.8389882587278057,14.334666,14.903111,13.619376
4057559474023504000,266.1519448556967,-28.54063090197092,1.6603841783353788,19.270878,20.768219,18.23152
4057107883979930496,266.1520446256025,-29.11482642327064,2.3941526985022583,18.420542,20.149353,17.160465
4057109430168345472,266.15206186452406,-29.037089903690184,0.8128558995232256,15.888275,16.776196,14.9609585
4057083046188072576,266.15218733152824,-29.378991054211806,0.6693907054067318,16.972492,17.824915,16.048883
